
[Name]
LineMerici

[Data]
X [ m ], Y [ m ], Z [ m ], Pvc.Velocity [ m s^-1 ], Pvc.Volume Fraction, Pvp.Velocity [ m s^-1 ], User Defined Memory 0, Y [ m ]
1.09999999e-001, 1.77789107e-001, 0.00000000e+000, 6.76366612e-002, 4.85491864e-002, 6.05831407e-002, 1.23799839e+001, 1.77789107e-001
1.09999999e-001, 1.79246396e-001, 0.00000000e+000, 6.64876327e-002, 4.83525842e-002, 5.93969710e-002, 1.22812576e+001, 1.79246396e-001
1.09999999e-001, 1.80703685e-001, 0.00000000e+000, 6.54905066e-002, 4.81031723e-002, 5.82554378e-002, 1.21553116e+001, 1.80703685e-001
1.09999999e-001, 1.82160974e-001, 0.00000000e+000, 6.45268038e-002, 4.78473008e-002, 5.71252890e-002, 1.20260391e+001, 1.82160974e-001
1.09999999e-001, 1.83618262e-001, 0.00000000e+000, 6.35802969e-002, 4.75914329e-002, 5.60020879e-002, 1.18967676e+001, 1.83618262e-001
1.09999999e-001, 1.85075551e-001, 0.00000000e+000, 6.26187921e-002, 4.72667329e-002, 5.48144095e-002, 1.17382498e+001, 1.85075551e-001
1.09999999e-001, 1.86532840e-001, 0.00000000e+000, 6.16661459e-002, 4.69304025e-002, 5.36196791e-002, 1.15747919e+001, 1.86532840e-001
1.09999999e-001, 1.87990129e-001, 0.00000000e+000, 6.07282668e-002, 4.65940796e-002, 5.24301454e-002, 1.14113350e+001, 1.87990129e-001
1.09999999e-001, 1.89447418e-001, 0.00000000e+000, 5.97001649e-002, 4.61732373e-002, 5.11384942e-002, 1.12266970e+001, 1.89447418e-001
1.09999999e-001, 1.90904707e-001, 0.00000000e+000, 5.86591437e-002, 4.57338355e-002, 4.98258360e-002, 1.10374031e+001, 1.90904707e-001
1.09999999e-001, 1.92361996e-001, 0.00000000e+000, 5.76283708e-002, 4.52944301e-002, 4.85157184e-002, 1.08481083e+001, 1.92361996e-001
1.09999999e-001, 1.93819284e-001, 0.00000000e+000, 5.66176660e-002, 4.47647162e-002, 4.72097360e-002, 1.06658401e+001, 1.93819284e-001
1.09999999e-001, 1.95276573e-001, 0.00000000e+000, 5.56190014e-002, 4.42101695e-002, 4.59063388e-002, 1.04855022e+001, 1.95276573e-001
1.09999999e-001, 1.96733862e-001, 0.00000000e+000, 5.46301007e-002, 4.36556153e-002, 4.46052849e-002, 1.03051672e+001, 1.96733862e-001
1.09999999e-001, 1.98191151e-001, 0.00000000e+000, 5.37127368e-002, 4.30152565e-002, 4.33667898e-002, 1.01517172e+001, 1.98191151e-001
1.09999999e-001, 1.99648440e-001, 0.00000000e+000, 5.28259352e-002, 4.23460826e-002, 4.21512760e-002, 1.00072994e+001, 1.99648440e-001
1.09999999e-001, 2.01105729e-001, 0.00000000e+000, 5.19495644e-002, 4.16769050e-002, 4.09388244e-002, 9.86288071e+000, 2.01105729e-001
1.09999999e-001, 2.02563018e-001, 0.00000000e+000, 5.11722006e-002, 4.09374312e-002, 3.98095399e-002, 9.74441814e+000, 2.02563018e-001
1.09999999e-001, 2.04020306e-001, 0.00000000e+000, 5.04408032e-002, 4.01696749e-002, 3.87160666e-002, 9.63640499e+000, 2.04020306e-001
1.09999999e-001, 2.05477595e-001, 0.00000000e+000, 4.97202538e-002, 3.94019112e-002, 3.76266018e-002, 9.52839184e+000, 2.05477595e-001
1.09999999e-001, 2.06934884e-001, 0.00000000e+000, 4.91641387e-002, 3.85845900e-002, 3.66641209e-002, 9.44266224e+000, 2.06934884e-001
1.09999999e-001, 2.08392173e-001, 0.00000000e+000, 4.86917607e-002, 3.77436727e-002, 3.57651114e-002, 9.36754417e+000, 2.08392173e-001
1.09999999e-001, 2.09849462e-001, 0.00000000e+000, 4.82302830e-002, 3.69027443e-002, 3.48716080e-002, 9.29242706e+000, 2.09849462e-001
1.09999999e-001, 2.11306751e-001, 0.00000000e+000, 4.78329659e-002, 3.60240415e-002, 3.40493098e-002, 9.23397064e+000, 2.11306751e-001
1.09999999e-001, 2.12764040e-001, 0.00000000e+000, 4.74727266e-002, 3.51242423e-002, 3.32676768e-002, 9.18481541e+000, 2.12764040e-001
1.09999999e-001, 2.14221328e-001, 0.00000000e+000, 4.71192785e-002, 3.42244320e-002, 3.24901193e-002, 9.13566113e+000, 2.14221328e-001
1.09999999e-001, 2.15678617e-001, 0.00000000e+000, 4.67066243e-002, 3.32949795e-002, 3.17109898e-002, 9.09487629e+000, 2.15678617e-001
